# 11286 TypeInfoData record candidates (name ptr + plausible size/flags)
# 2081 registration sites found in code

## Constructors called (address: registrations)
  FFFFFFFF89F38245: 1
  FFFFFFFF932731BC: 1
  FFFFFFFFB327319C: 1
  FFFFFFFFBA3B887E: 1
  FFFFFFFFBA3B9133: 1
  FFFFFFFFBA3BD136: 1
  FFFFFFFFBA3BE42F: 1
  FFFFFFFFBA3C9329: 1
  FFFFFFFFBA3DB70B: 1
  FFFFFFFFBA3E7E7F: 1
  FFFFFFFFBA3F25F0: 1
  FFFFFFFFBA3F9073: 1
  FFFFFFFFBA3F9445: 1
  FFFFFFFFBA3FFF52: 1
  FFFFFFFFBA4039A7: 1
  FFFFFFFFBA408E88: 1
  FFFFFFFFBA40ED96: 1
  FFFFFFFFBA4150F8: 1
  FFFFFFFFBA41A390: 1
  FFFFFFFFC1F38275: 1
  FFFFFFFFC427317B: 1
  FFFFFFFFE93A794E: 1
  FFFFFFFFE93B2FD0: 1
  FFFFFFFFE93B890C: 1
  FFFFFFFFE93C3D94: 1
  FFFFFFFFE93D502C: 1
  FFFFFFFFE93DDCDA: 1
  FFFFFFFFE93E2E73: 1
  FFFFFFFFE93E3937: 1
  FFFFFFFFE93E5DCD: 1
  FFFFFFFFE93EA06E: 1
  FFFFFFFFE93EED3B: 1
  FFFFFFFFE93F916C: 1
  FFFFFFFFE93F9422: 1
  FFFFFFFFE94039E1: 1
  FFFFFFFFE9408FA6: 1
  FFFFFFFFE9410847: 1
  FFFFFFFFE9412B7E: 1
  FFFFFFFFE9416156: 1
  FFFFFFFFE941A6FB: 1
  FFFFFFFFF427314B: 1
  FFFFFFFFF9F382A5: 1
  00000000: 817
  0043C390: 273
  00500880: 941
  14227D2A: 1
  2427311B: 1
  31F382D5: 1
  3DF381F5: 1
  53227CFB: 1
  693A79A4: 1
  693F9195: 1
  73227CDB: 1

## Record layout by flags byte (count, of which followed by a pointer into .data)
  flags 0x00: 632 records, 0 with trailing pointer
  flags 0x29: 281 records, 281 with trailing pointer
  flags 0x35: 960 records, 0 with trailing pointer
  flags 0x48: 208 records, 0 with trailing pointer

## Registrations (site  record  object  ctor  size  flags  module  misc  extra  name)
013C1090  01C2E928  00000000  00000000      0  0x00  01C0CAC8  00000000     -      Area
013C10C0  01C2E388  00000000  00000000      0  0x00  01C0CAC8  00000000     -      Area
013ECDEF  01C0C400  01C0CBF0  00500880    144  0x35  0151A034  00010510     -      AreaGeometryEntityData
013B09EF  01C005EC  01C008E4  00500880    304  0x35  01517300  00010410     -      AreaOrderEntityData
013C0E2F  01C03938  01C03B4C  00500880    208  0x35  01517300  00010910     -      AreaTriggerEntityData
0139C830  01BFB99C  DCB901BF  0043C390      8  0x29  01517300  00010204  01C1D318  AreaValueTeam
0139C900  01C1D780  00000000  00000000      0  0x48  01BF12DC  01C0CAC8     -      Areas
0139D3CC  01BFC048  01BFCE4C  00500880    128  0x35  01517300  00010010     -      ArmDisarmAwardEntityData
013CB89F  01C057B0  01C05928  00500880     24  0x35  01517300  00010304     -      ArmamentData
0139D1BF  01BFBF1C  01BFCC0C  00500880    224  0x35  01517300  00011210     -      ArtilleryStrikeEntityData
013917CF  01BF9D78  01BFA750  00500880    100  0x35  01517300  00011304     -      ArtilleryStrikeFiringEffectsData
013ECA1F  01C0C194  01C0C828  00500880     80  0x35  0151A034  00010204     -      AssemblyDescriptorData
0138757F  01BF1608  01BF1688  00500880     24  0x35  014F3800  00010104     -      Asset
013F6530  01C41A50  00000000  00000000      0  0x00  01C0F13C  00000000     -      Asset
013946A0  01C1AA80  00000000  00000000      0  0x48  01BF12DC  01BF1688     -      Assets
013B9020  01C2AFC8  00000000  00000000      0  0x48  01BF12DC  01BF1688     -      Assets
01391760  01C184D0  00000000  00000000      0  0x00  01BF1404  00000000     -      AttackMaterial
013DCFD0  01C36FB0  00000000  FFFFFFFFBA3F9073      0  0x48  01BF12DC  01C094BC     -      AudioConnections
013DD34F  01C090B8  01C098B0  00500880     44  0x35  01519FA0  00010104     -      AudioMasterSettingsAsset
013DD25F  01C09040  01C09798  00500880     40  0x35  01519FA0  00010104     -      AudioMaterialDefinitions
013DCFB0  01C08ECC  01C094BC  0043C390      4  0x29  01519FA0  00010202  01C36968  AudioPortConnection
013A7EB0  01BFE714  01BFEC04  0043C390     80  0x29  01517300  00010510  01C21680  AutoAimData
